Rcd_DT,CIF_ID,CIF_NM,CIF_NM1,CIF_NM2,MaritalSts,Gender,Citizen,State,Region,Race,NOB,HomeOwn,HomePost,_HomeAddr1,_HomeAddr2,_HomeAddr3,EmpPost,MailPost,Occupation,PayslipTyp,Academic,Emp_NM,SelftEmp_FG,Felda_FG,JoinIncome_FG,RecvPromo_FG,N_Age,N_YrStay,N_YrJob,B_NetIncome,B_GrossIncome,B_AnnualIncome,EmpSts
2026-09-02,64277800,Noraini Syafiq,Noraini,Syafiq,MARRIED,F,MALAYSIAN,Perak,Northern,Others,Construction,OWNED,32960,"No 150, Jalan Seroja 2",Taman Sri Melati,"Ipoh, Perak",33256,32960,Technician,1,Bachelor Degree,Tenaga Nasional Berhad,N,N,N,Y,31,8,6,20831.51,26381.31,316575.72,2
2026-09-02,42655866,Maziah Hakim,Maziah,Hakim,SINGLE,F,MALAYSIAN,Melaka,Southern,Malay,Education,RENTING,77048,"No 145, Jalan Indah 18",Taman Taman Sri Muda,"Ayer Keroh, Melaka",78527,77048,Technician,3,Diploma,Self Employed,N,N,N,N,30,1,11,8184.85,10720.03,128640.36,3
2026-09-02,51098277,Cheah Jia Hui,Cheah,Jia Hui,MARRIED,M,MALAYSIAN,Johor,Southern,Chinese,Government,OWNED,82631,"No 73, Jalan Permai 4",Taman Bandar Baru,"Muar, Johor",83639,82631,Accountant,3,STPM,Nestle (M) Berhad,N,Y,Y,Y,37,2,19,3426.8,4488.8,53865.6,4
2026-09-02,99115205,Amir Razak,Amir,Razak,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Malay,Agriculture,MORTGAGE,90670,"No 128, Jalan Setia 20",Taman Setia Alam,"Lahad Datu, Sabah",89180,90670,Factory Worker,5,Bachelor Degree,Government of Malaysia,N,N,N,Y,59,12,31,5656.94,7310.27,87723.24,1
2026-09-02,88055069,Nurul Ain Rosli,Nurul Ain,Rosli,MARRIED,F,MALAYSIAN,Johor,Southern,Others,Real Estate,OWNED,84820,"No 135, Jalan Teratai 1",Taman Bukit Indah,"Kluang, Johor",79054,84820,Army Personnel,2,Diploma,Proton Holdings,N,Y,N,Y,30,3,4,23728.71,27888.41,334660.92,4
2026-09-02,59529086,Zaleha Muhammad,Zaleha,Muhammad,DIVORCED,F,MALAYSIAN,Johor,Southern,Malay,Manufacturing,OWNED,83879,"No 349, Jalan Murni 2",Taman Taman Sri Muda,"Muar, Johor",82766,83879,Security Guard,3,Bachelor Degree,IOI Corporation,N,N,Y,N,40,8,2,11554.33,13719.35,164632.2,1
2026-09-02,73519947,Azman Ismail,Azman,Ismail,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Malay,Professional Services,OWNED,89257,"No 235, Jalan Setia 7",Taman Taman Sri Muda,"Tawau, Sabah",88224,89257,Retail Assistant,1,STPM,Gamuda Berhad,N,N,Y,Y,54,3,31,6626.0,8524.7,102296.4,3
2026-09-02,84285882,Sofea Danial,Sofea,Danial,WIDOWED,F,MALAYSIAN,Melaka,Southern,Malay,Telecommunications,OWNED,78797,"No 281, Jalan Melati 15",Taman Seri Kembangan,"Ayer Keroh, Melaka",78160,78797,Driver,5,Certificate,Self Employed,N,N,Y,N,63,17,7,19136.08,23160.04,277920.48,5
2026-09-02,81259135,Lau Siew Ling,Lau,Siew Ling,WIDOWED,F,MALAYSIAN,Kuala Lumpur,Central,Chinese,Transportation,RENTING,56732,"No 30, Jalan Cempaka 20",Taman Puchong Perdana,"Bangsar, Kuala Lumpur",51063,56732,Technician,1,Certificate,Malayan Banking Berhad,N,N,Y,N,31,2,8,24926.17,30683.19,368198.28,5
2026-09-02,56138336,Sim Guan Eng,Sim,Guan Eng,MARRIED,M,MALAYSIAN,Selangor,Central,Chinese,Healthcare,FAMILY OWNED,41466,"No 173, Jalan Seroja 3",Taman Bukit Beruntung,"Kajang, Selangor",48670,41466,Supervisor,3,Bachelor Degree,Government of Malaysia,N,N,Y,Y,43,14,18,1819.31,2388.46,28661.52,5
2026-09-02,67110154,Chan Jun Jie,Chan,Jun Jie,MARRIED,M,MALAYSIAN,Johor,Southern,Chinese,Telecommunications,OWNED,82523,"No 295, Jalan Harmoni 1",Taman Sri Rampai,"Muar, Johor",82105,82523,Contractor,3,Bachelor Degree,Self Employed,Y,N,Y,Y,63,7,16,22959.07,28942.88,347314.56,2
2026-09-02,83871890,Aishah Haikal,Aishah,Haikal,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Food & Beverage,OWNED,48873,"No 306, Jalan Harmoni 14",Taman Damansara Utama,"Petaling Jaya, Selangor",65659,48873,Businessman,2,SPM,Self Employed,Y,Y,Y,N,22,0,1,19292.28,24280.85,291370.2,3
2026-09-02,54398056,Koh Jun Jie,Koh,Jun Jie,SINGLE,M,MALAYSIAN,Johor,Southern,Chinese,Food & Beverage,OWNED,83652,"No 38, Jalan Indah 19",Taman Taman Melawati,"Muar, Johor",84366,83652,Accountant,1,Master Degree,DiGi Telecommunications,N,N,N,Y,56,23,38,2086.76,2410.74,28928.88,3
2026-09-02,57219209,Haikal Shahrul,Haikal,Shahrul,SINGLE,M,MALAYSIAN,Pahang,East Coast,Malay,Agriculture,OWNED,28143,"No 165, Jalan Harmoni 17",Taman Damansara Utama,"Bentong, Pahang",27936,28143,Security Guard,1,Bachelor Degree,Tenaga Nasional Berhad,N,N,N,N,36,0,0,1887.04,2484.01,29808.12,1
2026-09-02,70900658,Mohan Palanisamy,Mohan,Palanisamy,MARRIED,M,MALAYSIAN,Johor,Southern,Indian,Agriculture,OWNED,83990,"No 7, Jalan Cempaka 2",Taman Damansara Utama,"Muar, Johor",86539,83990,Manager,5,STPM,Grab Malaysia,N,N,Y,N,34,10,13,12773.6,16184.46,194213.52,4
2026-09-02,46361787,Muhammad Azman,Muhammad,Azman,MARRIED,M,MALAYSIAN,Selangor,Central,Others,Hospitality,RENTING,42380,"No 110, Jalan Harmoni 4",Taman Taman Melawati,"Klang, Selangor",64884,42380,Doctor,3,SPM,Tenaga Nasional Berhad,N,N,N,Y,49,14,20,10938.21,13750.3,165003.6,4
2026-09-02,51154241,Farah Zulkifli,Farah,Zulkifli,MARRIED,F,MALAYSIAN,Terengganu,East Coast,Malay,Hospitality,MORTGAGE,23599,"No 134, Jalan Delima 15",Taman Sri Melati,"Marang, Terengganu",20860,23599,Clerk,2,STPM,Self Employed,N,N,Y,Y,35,6,10,5868.03,6772.68,81272.16,1
2026-09-02,43742830,Mohd Faizal Muhammad,Mohd Faizal,Muhammad,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Construction,OWNED,68427,"No 104, Jalan Mawar 20",Taman Taman Melawati,"Kajang, Selangor",65428,68427,Clerk,3,SPM,DiGi Telecommunications,N,Y,N,N,53,5,7,12601.23,16741.23,200894.76,5
2026-09-02,40942292,Sivakumar Perumal,Sivakumar,Perumal,SINGLE,M,MALAYSIAN,Kedah,Northern,Indian,Retail Trade,MORTGAGE,05181,"No 123, Jalan Perdana 19",Taman Taman Universiti,"Kulim, Kedah",07694,05181,Engineer,3,Master Degree,Grab Malaysia,N,Y,N,Y,26,2,3,16314.95,19646.42,235757.04,1
2026-09-02,26194158,Syafiq Haikal,Syafiq,Haikal,SINGLE,M,MALAYSIAN,Perak,Northern,Malay,Healthcare,OWNED,33003,"No 329, Jalan Setia 4",Taman Seri Kembangan,"Ipoh, Perak",31303,33003,Manager,5,Diploma,Dell Malaysia,N,Y,Y,N,50,10,26,6542.81,8099.96,97199.52,4
2026-09-02,35848226,Dinesh Subramaniam,Dinesh,Subramaniam,MARRIED,M,MALAYSIAN,Perak,Northern,Indian,Food & Beverage,MORTGAGE,36343,"No 28, Jalan Merdeka 9",Taman Taman Universiti,"Taiping, Perak",31696,36343,Manager,2,Diploma,Intel Malaysia,N,Y,N,N,49,2,18,10228.43,13216.78,158601.36,3
2026-09-02,52352128,Aiman Halim,Aiman,Halim,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Education,OWNED,68094,"No 142, Jalan Murni 17",Taman Sri Rampai,"Shah Alam, Selangor",40249,68094,Factory Worker,5,STPM,Sime Darby Berhad,N,Y,Y,Y,52,3,0,22882.11,26514.03,318168.36,3
2026-09-02,26046365,Ravi Karuppiah,Ravi,Karuppiah,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Indian,Financial Services,OWNED,93153,"No 237, Jalan Setia 12",Taman Sri Rampai,"Miri, Sarawak",93980,93153,Contractor,2,Diploma,Self Employed,Y,N,Y,N,22,0,3,5609.31,7024.59,84295.08,2
2026-09-02,81922443,Danial Syafiq,Danial,Syafiq,WIDOWED,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Manufacturing,RENTING,98601,"No 24, Jalan Delima 6",Taman Taman Melawati,"Kuching, Sarawak",95952,98601,Contractor,2,SPM,Self Employed,Y,Y,N,N,59,28,33,11882.16,15275.01,183300.12,1
2026-09-02,34850391,Rosli Nabil,Rosli,Nabil,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Telecommunications,OWNED,63093,"No 111, Jalan Murni 1",Taman Bandar Baru,"Klang, Selangor",47370,63093,Police Officer,3,Diploma,Public Bank Berhad,N,N,Y,Y,42,13,24,23473.68,29586.04,355032.48,1
2026-09-02,35708194,Wan Norhaslinda Kamarul,Wan Norhaslinda,Kamarul,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Oil & Gas,OWNED,42406,"No 46, Jalan Mawar 19",Taman Sentosa,"Klang, Selangor",68129,42406,Engineer,5,Bachelor Degree,Nestle (M) Berhad,N,N,Y,Y,55,30,29,6387.82,7743.14,92917.68,2
2026-09-02,39042654,Syafiqah Abdul Rahman,Syafiqah,Abdul Rahman,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Professional Services,OWNED,83176,"No 245, Jalan Anggerik 17",Taman Sri Gombak,"Kluang, Johor",82734,83176,Accountant,3,SPM,IOI Corporation,N,N,N,Y,50,16,24,22314.06,27771.8,333261.6,5
2026-09-02,74988034,Rohana Hafiz,Rohana,Hafiz,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Financial Services,OWNED,43055,"No 124, Jalan Cempaka 16",Taman Bukit Beruntung,"Klang, Selangor",66288,43055,Retail Assistant,5,Bachelor Degree,Government of Malaysia,N,N,N,Y,23,0,5,14116.81,16508.13,198097.56,4
2026-09-02,47111151,Siti Aishah Kamarul,Siti Aishah,Kamarul,MARRIED,F,MALAYSIAN,Sabah,East Malaysia,Others,Transportation,OWNED,89896,"No 33, Jalan Merdeka 10",Taman Desa Jaya,"Sandakan, Sabah",91648,89896,Security Guard,5,Diploma,Shopee Malaysia,N,N,Y,N,47,8,0,12991.98,15288.89,183466.68,5
2026-09-02,89133014,Lee Sze Ying,Lee,Sze Ying,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Agriculture,RENTING,71646,"No 218, Jalan Utama 1",Taman Taman Melawati,"Port Dickson, Negeri Sembilan",70619,71646,Engineer,2,Diploma,Grab Malaysia,N,N,N,N,40,5,6,20000.77,26175.12,314101.44,2
2026-09-02,80415568,Naresh Sinnasamy,Naresh,Sinnasamy,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Indian,Healthcare,OWNED,59832,"No 128, Jalan Damai 6",Taman Bandar Baru,"Bangsar, Kuala Lumpur",60415,59832,Teacher,1,SPM,Self Employed,N,Y,Y,Y,21,2,1,15860.62,19453.23,233438.76,1
2026-09-02,90099897,Hakim Aiman,Hakim,Aiman,DIVORCED,M,MALAYSIAN,Terengganu,East Coast,Malay,Retail Trade,RENTING,20385,"No 67, Jalan Seroja 2",Taman Sri Rampai,"Marang, Terengganu",23437,20385,Chef,2,SPM,Tenaga Nasional Berhad,N,N,Y,Y,59,12,27,8177.32,9602.58,115230.96,4
2026-09-02,47983442,Nadia Azman,Nadia,Azman,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Education,RENTING,82857,"No 202, Jalan Melati 14",Taman Taman Melawati,"Muar, Johor",82875,82857,Lecturer,2,Master Degree,Gamuda Berhad,N,N,Y,N,49,17,23,10808.89,14523.13,174277.56,4
2026-09-02,23492385,Sivakumar Krishnan,Sivakumar,Krishnan,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Indian,Financial Services,OWNED,93018,"No 272, Jalan Bahagia 7",Taman Sri Gombak,"Miri, Sarawak",93646,93018,Security Guard,3,SPM,Malayan Banking Berhad,N,N,Y,N,34,9,5,21732.19,28730.33,344763.96,3
2026-09-02,36054020,Hasnah Haikal,Hasnah,Haikal,SINGLE,F,MALAYSIAN,Melaka,Southern,Malay,Food & Beverage,RENTING,76417,"No 35, Jalan Setia 9",Taman Sri Melati,"Jasin, Melaka",75417,76417,Supervisor,5,SPM,Public Bank Berhad,N,N,N,N,22,0,2,3916.81,5001.3,60015.6,4
2026-09-02,49761527,Wan Norhaslinda Faizal,Wan Norhaslinda,Faizal,SINGLE,F,MALAYSIAN,Perak,Northern,Malay,Retail Trade,OWNED,34170,"No 145, Jalan Murni 18",Taman Sri Rampai,"Ipoh, Perak",34439,34170,Police Officer,2,Bachelor Degree,Sime Darby Berhad,N,N,Y,N,44,22,24,3191.75,3901.61,46819.32,4
2026-09-02,40532273,Saravanan Perumal,Saravanan,Perumal,MARRIED,M,MALAYSIAN,Johor,Southern,Indian,Hospitality,RENTING,81723,"No 321, Jalan Nuri 3",Taman Kota Damansara,"Muar, Johor",81532,81723,Chef,1,Diploma,Nestle (M) Berhad,N,N,N,Y,22,4,1,8297.94,9710.81,116529.72,2
2026-09-02,58436637,Hakim Muhammad,Hakim,Muhammad,SINGLE,M,MALAYSIAN,Terengganu,East Coast,Malay,Oil & Gas,FAMILY OWNED,22836,"No 217, Jalan Perdana 11",Taman Taman Sri Muda,"Kuala Terengganu, Terengganu",20993,22836,Manager,2,Master Degree,Malayan Banking Berhad,N,N,N,N,58,8,7,10011.41,11577.33,138927.96,4
2026-09-02,34084236,Nabil Muhammad,Nabil,Muhammad,MARRIED,M,MALAYSIAN,Perak,Northern,Malay,Hospitality,RENTING,33302,"No 80, Jalan Seroja 2",Taman Taman Universiti,"Sitiawan, Perak",32615,33302,Lecturer,3,SPM,Self Employed,N,N,Y,N,42,6,14,11226.28,13333.34,160000.08,2
2026-09-02,50569669,Ainun Syafiq,Ainun,Syafiq,SINGLE,F,MALAYSIAN,Sarawak,East Malaysia,Malay,Retail Trade,RENTING,94192,"No 156, Jalan Kenanga 1",Taman Sri Melati,"Bintulu, Sarawak",95764,94192,Administrator,5,SPM,Public Bank Berhad,N,N,N,Y,46,14,17,11020.53,13980.5,167766.0,2
2026-09-02,11898961,Rosli Hakim,Rosli,Hakim,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Oil & Gas,RENTING,55750,"No 29, Jalan Indah 13",Taman Desa Jaya,"Bangsar, Kuala Lumpur",56529,55750,Technician,1,SPM,Petronas,N,N,N,N,40,15,12,18358.48,22438.13,269257.56,1
2026-09-02,81690398,Lau Li Wei,Lau,Li Wei,SINGLE,F,MALAYSIAN,Kelantan,East Coast,Chinese,Hospitality,RENTING,18596,"No 189, Jalan Nuri 15",Taman Damansara Utama,"Tumpat, Kelantan",18526,18596,Driver,5,SPM,Dell Malaysia,N,N,Y,Y,34,8,11,13254.21,17809.66,213715.92,5
2026-09-02,26989677,Fauzi Danial,Fauzi,Danial,MARRIED,M,MALAYSIAN,Pahang,East Coast,Malay,Professional Services,MORTGAGE,25649,"No 116, Jalan Damai 7",Taman Setia Alam,"Raub, Pahang",26654,25649,Businessman,3,SPM,Self Employed,Y,N,N,N,60,15,34,14711.58,18274.92,219299.04,5
2026-09-02,46817443,Ainun Abdul Rahman,Ainun,Abdul Rahman,DIVORCED,F,MALAYSIAN,Selangor,Central,Malay,Professional Services,RENTING,48258,"No 151, Jalan Ria 2",Taman Taman Universiti,"Shah Alam, Selangor",63486,48258,Clerk,5,STPM,Grab Malaysia,N,N,Y,N,59,6,15,9481.39,11948.15,143377.8,5
2026-09-02,16109013,Aiman Zulkifli,Aiman,Zulkifli,SINGLE,M,MALAYSIAN,Perak,Northern,Malay,Construction,RENTING,30887,"No 327, Jalan Permai 14",Taman Bukit Indah,"Sitiawan, Perak",33607,30887,Nurse,3,SPM,MISC Berhad,N,Y,Y,N,37,2,12,5026.04,6228.43,74741.16,2
2026-09-02,17318358,Razak Ahmad,Razak,Ahmad,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Government,FAMILY OWNED,96180,"No 333, Jalan Merdeka 14",Taman Desa Jaya,"Miri, Sarawak",95946,96180,Technician,1,SPM,Grab Malaysia,N,Y,Y,Y,63,31,34,13853.96,17256.44,207077.28,1
2026-09-02,84270583,Meena Veerappan,Meena,Veerappan,SINGLE,F,MALAYSIAN,Johor,Southern,Indian,Plantation,MORTGAGE,85461,"No 243, Jalan Delima 2",Taman Taman Universiti,"Johor Bahru, Johor",80455,85461,Manager,2,Bachelor Degree,Genting Malaysia,N,N,N,Y,31,1,10,22498.59,30001.84,360022.08,2
2026-09-02,49209916,Ramesh Govindasamy,Ramesh,Govindasamy,MARRIED,M,MALAYSIAN,Selangor,Central,Indian,Plantation,OWNED,67636,"No 242, Jalan Melati 7",Taman Bandar Sunway,"Subang Jaya, Selangor",45859,67636,Engineer,3,SPM,Gamuda Berhad,N,N,Y,N,52,6,0,4272.7,5761.72,69140.64,3
2026-09-02,26948946,Prakash Karuppiah,Prakash,Karuppiah,MARRIED,M,MALAYSIAN,Pulau Pinang,Northern,Indian,Real Estate,OWNED,10542,"No 293, Jalan Perdana 9",Taman Bukit Beruntung,"Butterworth, Pulau Pinang",11770,10542,Sales Executive,5,Diploma,Tenaga Nasional Berhad,N,N,Y,N,44,11,1,20553.78,27634.69,331616.28,2
2026-09-02,95613415,Teoh Cheng Han,Teoh,Cheng Han,MARRIED,F,MALAYSIAN,Johor,Southern,Chinese,Food & Beverage,OWNED,86063,"No 179, Jalan Seroja 18",Taman Bandar Sunway,"Muar, Johor",79656,86063,Civil Servant,2,SPM,MISC Berhad,N,N,N,Y,45,6,15,18583.08,21991.93,263903.16,3
2026-09-02,75884623,Halim Razak,Halim,Razak,MARRIED,M,MALAYSIAN,Negeri Sembilan,Southern,Malay,Real Estate,OWNED,72165,"No 325, Jalan Melati 15",Taman Bandar Sunway,"Port Dickson, Negeri Sembilan",70618,72165,Police Officer,3,STPM,Malayan Banking Berhad,N,Y,Y,N,31,3,0,21225.89,28130.03,337560.36,2
2026-09-02,23769080,Rosli Ahmad,Rosli,Ahmad,MARRIED,M,MALAYSIAN,Kedah,Northern,Malay,Wholesale,FAMILY OWNED,08898,"No 47, Jalan Indah 1",Taman Puchong Perdana,"Alor Setar, Kedah",08260,08898,Driver,2,Bachelor Degree,MISC Berhad,N,N,N,Y,28,2,2,17821.91,21903.37,262840.44,3
2026-09-02,11646234,Arumugam Palanisamy,Arumugam,Palanisamy,MARRIED,M,MALAYSIAN,Pulau Pinang,Northern,Indian,Financial Services,MORTGAGE,10670,"No 105, Jalan Teratai 12",Taman Desa Jaya,"Bayan Lepas, Pulau Pinang",12875,10670,Civil Servant,1,STPM,Astro Malaysia,N,N,N,N,44,14,3,20772.69,26466.95,317603.4,4
2026-09-02,87049595,Lee Yee Ling,Lee,Yee Ling,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Construction,RENTING,65462,"No 179, Jalan Murni 7",Taman Kota Damansara,"Subang Jaya, Selangor",41679,65462,Doctor,3,Bachelor Degree,Genting Malaysia,N,N,Y,N,24,3,0,8999.41,10837.59,130051.08,2
2026-09-02,48163378,Noraini Syafiq,Noraini,Syafiq,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Professional Services,RENTING,41928,"No 216, Jalan Harmoni 3",Taman Taman Melawati,"Petaling Jaya, Selangor",47552,41928,Businessman,2,SPM,Self Employed,Y,N,N,N,31,12,2,20400.34,26690.12,320281.44,2
2026-09-02,73001391,Ainun Khairul,Ainun,Khairul,WIDOWED,F,MALAYSIAN,Selangor,Central,Malay,Wholesale,OWNED,44446,"No 79, Jalan Kenanga 2",Taman Kota Damansara,"Petaling Jaya, Selangor",68067,44446,IT Executive,5,Bachelor Degree,AEON Co (M) Bhd,N,Y,Y,N,64,18,9,19499.32,22552.42,270629.04,3
2026-09-02,74251933,Fauzi Halim,Fauzi,Halim,SINGLE,M,MALAYSIAN,Kedah,Northern,Malay,Food & Beverage,MORTGAGE,05686,"No 195, Jalan Permai 9",Taman Bandar Sunway,"Kulim, Kedah",07026,05686,Lecturer,2,SPM,Gamuda Berhad,N,N,Y,Y,60,15,22,3244.87,4031.43,48377.16,1
2026-09-02,69118721,Malini Muniandy,Malini,Muniandy,MARRIED,F,MALAYSIAN,Johor,Southern,Indian,Healthcare,MORTGAGE,82744,"No 246, Jalan Kenanga 12",Taman Sri Melati,"Kluang, Johor",80321,82744,Clerk,3,SPM,Gamuda Berhad,N,N,Y,Y,38,10,20,20661.2,25862.07,310344.84,1
2026-09-02,55728776,Tan Mei Ling,Tan,Mei Ling,SINGLE,F,MALAYSIAN,Sabah,East Malaysia,Chinese,Construction,RENTING,88968,"No 230, Jalan Harmoni 13",Taman Sri Rampai,"Lahad Datu, Sabah",88258,88968,Contractor,1,SPM,Self Employed,Y,N,N,Y,65,24,13,3882.76,4485.59,53827.08,3
2026-09-02,34744872,Low Jia Hui,Low,Jia Hui,SINGLE,M,MALAYSIAN,Kedah,Northern,Chinese,Education,FAMILY OWNED,08207,"No 211, Jalan Melati 5",Taman Sri Rampai,"Sungai Petani, Kedah",09694,08207,Technician,3,SPM,Shopee Malaysia,N,Y,N,N,27,9,5,15734.96,18490.59,221887.08,3
2026-09-02,16895666,Vani Karuppiah,Vani,Karuppiah,MARRIED,F,MALAYSIAN,Kedah,Northern,Indian,Hospitality,OWNED,07010,"No 173, Jalan Utama 12",Taman Damansara Utama,"Alor Setar, Kedah",07775,07010,Technician,1,Bachelor Degree,Genting Malaysia,N,N,N,Y,26,6,2,14197.03,18241.21,218894.52,5
2026-09-02,43887075,Liyana Haikal,Liyana,Haikal,MARRIED,F,MALAYSIAN,Kelantan,East Coast,Malay,Hospitality,MORTGAGE,15928,"No 317, Jalan Bahagia 2",Taman Bukit Beruntung,"Pasir Mas, Kelantan",18736,15928,Contractor,2,Diploma,Self Employed,Y,N,N,N,38,20,9,16651.94,20597.7,247172.4,3
2026-09-02,74119726,Chong Boon Hong,Chong,Boon Hong,MARRIED,M,MALAYSIAN,Terengganu,East Coast,Chinese,Food & Beverage,RENTING,20906,"No 39, Jalan Nuri 1",Taman Sri Rampai,"Kuala Terengganu, Terengganu",22588,20906,Retail Assistant,3,SPM,Gamuda Berhad,N,Y,Y,Y,37,3,18,19991.69,26893.19,322718.28,4
2026-09-02,25312516,Yap Wai Kit,Yap,Wai Kit,SINGLE,F,MALAYSIAN,Kelantan,East Coast,Chinese,Education,RENTING,17023,"No 212, Jalan Kenanga 13",Taman Taman Universiti,"Gua Musang, Kelantan",16885,17023,Engineer,1,SPM,Dell Malaysia,N,N,Y,N,27,2,5,10565.91,13523.93,162287.16,1
2026-09-02,18770247,Teoh Sook Yee,Teoh,Sook Yee,SINGLE,F,MALAYSIAN,Selangor,Central,Chinese,Construction,MORTGAGE,68691,"No 314, Jalan Indah 3",Taman Seri Kembangan,"Petaling Jaya, Selangor",66545,68691,Administrator,1,Diploma,AirAsia Berhad,N,N,Y,Y,28,0,7,16164.61,21258.8,255105.6,1
2026-09-02,63782042,Meena Krishnan,Meena,Krishnan,MARRIED,F,MALAYSIAN,Sabah,East Malaysia,Indian,Manufacturing,OWNED,88293,"No 348, Jalan Anggerik 12",Taman Taman Universiti,"Tawau, Sabah",89857,88293,Retail Assistant,3,Diploma,Intel Malaysia,N,N,Y,N,34,4,4,1767.19,2258.23,27098.76,5
2026-09-02,76001106,Kamarul Aiman,Kamarul,Aiman,MARRIED,M,MALAYSIAN,Perak,Northern,Malay,Oil & Gas,FAMILY OWNED,31960,"No 289, Jalan Cempaka 6",Taman Sri Gombak,"Sitiawan, Perak",35444,31960,Self-Employed,3,Diploma,Self Employed,Y,N,Y,N,57,8,16,19186.64,22510.8,270129.6,2
2026-09-02,19943140,Danial Iskandar,Danial,Iskandar,MARRIED,M,MALAYSIAN,Pulau Pinang,Northern,Malay,Healthcare,MORTGAGE,12484,"No 330, Jalan Perdana 5",Taman Bandar Baru,"Bayan Lepas, Pulau Pinang",14781,12484,Nurse,2,SPM,Top Glove Corporation,N,N,Y,N,57,5,7,20682.28,26144.05,313728.6,3
2026-09-02,87446468,Naresh Muniandy,Naresh,Muniandy,MARRIED,M,MALAYSIAN,Pahang,East Coast,Indian,Education,FAMILY OWNED,27347,"No 74, Jalan Permai 16",Taman Sentosa,"Bentong, Pahang",28193,27347,Doctor,3,Certificate,DiGi Telecommunications,N,N,Y,Y,37,17,13,14147.47,18114.82,217377.84,3
2026-09-02,94482772,Toh Xin Yi,Toh,Xin Yi,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Chinese,Agriculture,RENTING,93305,"No 188, Jalan Wawasan 6",Taman Bukit Beruntung,"Miri, Sarawak",95050,93305,Army Personnel,5,Bachelor Degree,Government of Malaysia,N,N,N,N,24,6,0,6089.27,7697.89,92374.68,1
2026-09-02,17195288,Liyana Hafiz,Liyana,Hafiz,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Financial Services,OWNED,41308,"No 177, Jalan Perdana 20",Taman Puchong Perdana,"Petaling Jaya, Selangor",63664,41308,Self-Employed,5,SPM,Self Employed,Y,N,N,N,39,11,4,19849.12,25554.36,306652.32,2
2026-09-02,30364454,Hakim Danial,Hakim,Danial,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Retail Trade,OWNED,60772,"No 205, Jalan Merdeka 2",Taman Sri Gombak,"Cheras, Kuala Lumpur",59469,60772,Self-Employed,1,SPM,Self Employed,Y,Y,Y,N,57,4,24,2333.03,2844.08,34128.96,5
2026-09-02,30024960,Sumathi Chandran,Sumathi,Chandran,SINGLE,F,MALAYSIAN,Sarawak,East Malaysia,Indian,Oil & Gas,OWNED,94772,"No 246, Jalan Wawasan 2",Taman Bandar Baru,"Bintulu, Sarawak",96617,94772,Technician,5,SPM,Nestle (M) Berhad,N,N,N,N,32,9,1,13423.39,17308.49,207701.88,4
2026-09-02,85543051,Hafiz Abdul Rahman,Hafiz,Abdul Rahman,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Real Estate,RENTING,84200,"No 305, Jalan Melati 16",Taman Sri Gombak,"Kluang, Johor",84376,84200,Driver,3,STPM,Sime Darby Berhad,N,N,N,N,36,14,7,17283.2,20105.16,241261.92,3
2026-09-02,50780112,Chua Sze Ying,Chua,Sze Ying,SINGLE,F,MALAYSIAN,Perak,Northern,Chinese,Retail Trade,RENTING,32862,"No 56, Jalan Permai 12",Taman Taman Melawati,"Taiping, Perak",36436,32862,Self-Employed,2,Diploma,Self Employed,Y,Y,Y,Y,61,27,19,24713.39,30354.44,364253.28,2
2026-09-02,21432787,Tan Jun Jie,Tan,Jun Jie,DIVORCED,F,MALAYSIAN,Pulau Pinang,Northern,Chinese,Telecommunications,RENTING,13813,"No 12, Jalan Bahagia 11",Taman Taman Melawati,"Bukit Mertajam, Pulau Pinang",11170,13813,Teacher,5,Diploma,Petronas,N,Y,Y,Y,49,5,18,4986.47,6039.58,72474.96,3
2026-09-02,43311626,Mohd Faizal Zulkifli,Mohd Faizal,Zulkifli,WIDOWED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Agriculture,MORTGAGE,54189,"No 230, Jalan Bahagia 15",Taman Taman Sri Muda,"Bangsar, Kuala Lumpur",60231,54189,Engineer,1,Diploma,Intel Malaysia,N,N,Y,N,39,15,8,23473.72,30562.08,366744.96,4
